2026-06-08 19:58:26: -- Analysis Started by Periodic Timer
2026-06-08 19:58:26: L: Reading State File C:/Users/DavoodYa/Documents/WindowsPowerShell/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: Reading State File H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: State file does not exist: H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: /Help/Microsoft.PowerShell.ThreadJob/en-US/Microsoft.PowerShell.ThreadJob.dll-Help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/Microsoft.PowerShell.ThreadJob/Microsoft.PowerShell.ThreadJob_a84b375d-c1d6-4a1c-bcb7-8059bc28cd98_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/Microsoft.PowerShell.Utility_1da87e53-152b-403e-98dc-74d7b4d63d59_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/Microsoft.Windows.Bcd.Cmdlets/en-US/Microsoft.Windows.Bcd.Cmdlets.dll-Help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/Microsoft.Windows.Bcd.Cmdlets/Microsoft.Windows.Bcd.Cmdlets_a036f7aa-a3f6-435e-bc8e-924afd181240_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/Microsoft.WSMan.Management_766204a6-330e-4263-a7ab-46c87afc366c_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/MMAgent/en-US/ps_mmagent_v1.0.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/MMAgent/MMAgent_e1383a06-d48b-45e0-81e4-5ead146e81a8_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterAdvancedProperty.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterBinding.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterChecksumOffload.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterDataPathConfiguration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterEncapsulatedPacketTaskOffload.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterHardwareInfo.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterIPsecOffload.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterLso.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterPowerManagement.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterQos.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterRdma.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterRsc.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterRss.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterSriov.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterSriovVf.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterStatistics.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterUso.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterVmq.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterVmqQueue.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/en-US/MSFT_NetAdapterVPort.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetAdapter/NetAdapter_1042b422-63a8-4016-a6d6-293e19e8f8a6_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetConnection/en-US/MSFT_NetConnectionProfile.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetConnection/NetConnection_ce4ff86e-9416-4f2d-a869-c860ac543b5e_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventNetworkAdapter.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventPacketCaptureProvider.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventProvider.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventSession.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventVFPProvider.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventVmNetworkAdatper.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventVmSwitch.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventVmSwitchProvider.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/en-US/MSFT_NetEventWFPCaptureProvider.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetEventPacketCapture/NetEventPacketCapture_7e984f2f-35da-48a2-a3c1-40ce59930a7c_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetLbfo/en-US/MSFT_NetLbfoTeam.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetLbfo/en-US/MSFT_NetLbfoTeamMember.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetLbfo/en-US/MSFT_NetLbfoTeamNic.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetLbfo/NetLbfo_80cf4c6d-30b7-4b0f-a035-dbb23a65ef1d_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetNat/en-US/MSFT_NetNat.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetNat/en-US/MSFT_NetNatExternalAddress.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetNat/en-US/MSFT_NetNatGlobal.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetNat/en-US/MSFT_NetNatSession.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetNat/en-US/MSFT_NetNatStaticMapping.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetNat/NetNat_e5439f56-42aa-4fdf-8705-50c782a89345_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetQos/en-US/MSFT_NetQosPolicy.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetQos/NetQos_743692b7-a227-4389-b082-2b47de1d0d2d_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/Microsoft.Windows.Firewall.Commands.dll-Help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallAddressFilter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallApplicationFilter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallDynamicKeywordAddress.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallHyperVPort.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallHyperVProfile.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallHyperVRule.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallHyperVVMCreator.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallHyperVVMSetting.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallInterfaceFilter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallInterfaceTypeFilter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallPortFilter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallProfile.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallRule.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallSecurityFilter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallServiceFilter.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetFirewallSetting.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetGPO.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecDospSetting.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecMainModeCryptoSet.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecMainModeRule.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecMainModeSA.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecPhase1AuthSet.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecPhase2AuthSet.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecQuickModeCryptoSet.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecQuickModeSA.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/en-US/NetIPsecRule.cmdletDefinition.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSecurity/NetSecurity_4b26ff51-7aee-4731-9cf7-508b82532cbf_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSwitchTeam/en-US/MSFT_NetSwitchTeam.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSwitchTeam/en-US/MSFT_NetSwitchTeamMember.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetSwitchTeam/NetSwitchTeam_e83097b1-4470-4f37-8ce3-a6b0ac5ed8f5_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetCompartment.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetIPAddress.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetIPInterface.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetIPv4Protocol.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetIPv6Protocol.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetNeighbor.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetOffloadGlobalSetting.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetPrefixPolicy.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetRoute.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetTCPConnection.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetTCPSetting.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetTransportFilter.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetUDPEndpoint.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/MSFT_NetUDPSetting.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/NetIPConfiguration-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/en-US/Test-NetConnection-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetTCPIP/NetTCPIP_2d0b6c7f-16a0-4185-843f-ae47b6db4551_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkConnectivityStatus/en-US/MSFT_DAConnectionStatus.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkConnectivityStatus/en-US/MSFT_NCSIPolicyConfiguration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkConnectivityStatus/NetworkConnectivityStatus_6c9a449b-b0c6-4386-b139-ee0a55638803_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkSwitchManager/en-US/NetworkSwitchConfiguration.psm1-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkSwitchManager/en-US/NetworkSwitchEthernetPort.psm1-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkSwitchManager/en-US/NetworkSwitchFeature.psm1-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkSwitchManager/en-US/NetworkSwitchGlobalSettingData.psm1-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkSwitchManager/en-US/NetworkSwitchVlan.psm1-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkSwitchManager/NetworkSwitchManager_53b60d16-69ad-4453-bf41-83efa5ac35b8_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_Net6to4Configuration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetDnsTransitionConfiguration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetDnsTransitionMonitoring.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetIpHTTPsConfiguration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetIpHTTPsState.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetISATAPConfiguration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetNatTransitionConfiguration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetNatTransitionMonitoring.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetTeredoConfiguration.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/en-US/MSFT_NetTeredoState.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/NetworkTransition/NetworkTransition_eff9ccf9-53ed-423d-b0da-23e6772aacaa_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/OsConfiguration/en-US/Microsoft.Management.OsConfiguration.Commands.dll-Help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/OsConfiguration/OsConfiguration_1c9ff8ee-e567-4883-a532-4087d40bc5d6_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/PackageManagement/1.0.0.1/en-US/Microsoft.PowerShell.PackageManagement.dll-Help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/PackageManagement/1.0.0.1/PackageManagement_4ae9fd46-338a-459c-8186-07f910774cb8_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/PackageManagement/en-US/Microsoft.PowerShell.PackageManagement.dll-Help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/PackageManagement/PackageManagement_4ae9fd46-338a-459c-8186-07f910774cb8_HelpInfo.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/PcsvDevice/en-US/CIM_PhysicalComputerSystemView.cdxml-help.xml: Warning: Older file to replace Newer file
2026-06-08 19:58:26: /Help/PcsvDevice/PcsvDevice_576ff287-7d01-46a3-8a88-94df7581a2b0_HelpInfo.xml: Warning: Older file to replace Newer file
